Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
GFSA.SCS03G04710,2019.06,-52,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Expenses by Function, Net Acquisition of Non-financial Asset",Social protection,,,,
GFSA.SCS04G00Z11,2009.06,57681,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Total",Taxation revenue,,,,
GFSA.SCS04G00Z11,2010.06,53179,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Total",Taxation revenue,,,,
GFSA.SCS04G00Z11,2011.06,54678,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Total",Taxation revenue,,,,
GFSA.SCS04G00Z11,2012.06,58526,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Total",Taxation revenue,,,,
GFSA.SCS04G00Z11,2013.06,62193,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Total",Taxation revenue,,,,
GFSA.SCS04G00Z11,2014.06,65166,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Total",Taxation revenue,,,,
GFSA.SCS04G00Z11,2015.06,70009,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Total",Taxation revenue,,,,
GFSA.SCS04G00Z11,2016.06,74018,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Total",Taxation revenue,,,,
GFSA.SCS04G00Z11,2017.06,79458,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Total",Taxation revenue,,,,
GFSA.SCS04G00Z11,2018.06,84143,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Total",Taxation revenue,,,,
GFSA.SCS04G00Z11,2019.06,91009,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Total",Taxation revenue,,,,
GFSA.SCS04G101110,2009.06,38762,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Total,,,
GFSA.SCS04G101110,2010.06,33659,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Total,,,
GFSA.SCS04G101110,2011.06,32839,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Total,,,
GFSA.SCS04G101110,2012.06,35379,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Total,,,
GFSA.SCS04G101110,2013.06,38156,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Total,,,
GFSA.SCS04G101110,2014.06,40012,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Total,,,
GFSA.SCS04G101110,2015.06,43224,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Total,,,
GFSA.SCS04G101110,2016.06,45789,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Total,,,
GFSA.SCS04G101110,2017.06,49543,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Total,,,
GFSA.SCS04G101110,2018.06,52434,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Total,,,
GFSA.SCS04G101110,2019.06,57563,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Total,,,
GFSA.SCS04G101111,2009.06,27684,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Payable by individuals,,,
GFSA.SCS04G101111,2010.06,25482,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Payable by individuals,,,
GFSA.SCS04G101111,2011.06,24378,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Payable by individuals,,,
GFSA.SCS04G101111,2012.06,25134,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Payable by individuals,,,
GFSA.SCS04G101111,2013.06,27058,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Payable by individuals,,,
GFSA.SCS04G101111,2014.06,28412,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Payable by individuals,,,
GFSA.SCS04G101111,2015.06,30549,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Payable by individuals,,,
GFSA.SCS04G101111,2016.06,32061,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Payable by individuals,,,
GFSA.SCS04G101111,2017.06,34121,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Payable by individuals,,,
GFSA.SCS04G101111,2018.06,36090,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Payable by individuals,,,
GFSA.SCS04G101111,2019.06,39104,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Payable by individuals,,,
GFSA.SCS04G101112,2009.06,11078,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Payable by corporations,,,
GFSA.SCS04G101112,2010.06,8178,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Payable by corporations,,,
GFSA.SCS04G101112,2011.06,8460,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Payable by corporations,,,
GFSA.SCS04G101112,2012.06,10245,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Payable by corporations,,,
GFSA.SCS04G101112,2013.06,11099,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Payable by corporations,,,
GFSA.SCS04G101112,2014.06,11600,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Payable by corporations,,,
GFSA.SCS04G101112,2015.06,12675,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Payable by corporations,,,
GFSA.SCS04G101112,2016.06,13728,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Payable by corporations,,,
GFSA.SCS04G101112,2017.06,15422,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Payable by corporations,,,
GFSA.SCS04G101112,2018.06,16344,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Payable by corporations,,,
GFSA.SCS04G101112,2019.06,18459,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Payable by corporations,,,
GFSA.SCS04G101113,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Unallocable,,,
GFSA.SCS04G101113,2010.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Unallocable,,,
GFSA.SCS04G101113,2011.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Unallocable,,,
GFSA.SCS04G101113,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Unallocable,,,
GFSA.SCS04G101113,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Unallocable,,,
GFSA.SCS04G101113,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Unallocable,,,
GFSA.SCS04G101113,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Unallocable,,,
GFSA.SCS04G101113,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Unallocable,,,
GFSA.SCS04G101113,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Unallocable,,,
GFSA.SCS04G101113,2018.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Unallocable,,,
GFSA.SCS04G101113,2019.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Income, Profits and Capital Gains","Taxes on income, profits, and capital gains",Unallocable,,,
GFSA.SCS04G111130,2009.06,1,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Total,,,
GFSA.SCS04G111130,2010.06,2,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Total,,,
GFSA.SCS04G111130,2011.06,2,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Total,,,
GFSA.SCS04G111130,2012.06,0,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Total,,,
GFSA.SCS04G111130,2013.06,0,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Total,,,
GFSA.SCS04G111130,2014.06,0,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Total,,,
GFSA.SCS04G111130,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Total,,,
GFSA.SCS04G111130,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Total,,,
GFSA.SCS04G111130,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Total,,,
GFSA.SCS04G111130,2018.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Total,,,
GFSA.SCS04G111130,2019.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Total,,,
GFSA.SCS04G111131,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SCS04G111131,2010.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SCS04G111131,2011.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SCS04G111131,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SCS04G111131,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SCS04G111131,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SCS04G111131,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SCS04G111131,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SCS04G111131,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SCS04G111131,2018.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SCS04G111131,2019.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on immovable property,,,
GFSA.SCS04G111132,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SCS04G111132,2010.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SCS04G111132,2011.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SCS04G111132,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SCS04G111132,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SCS04G111132,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SCS04G111132,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SCS04G111132,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SCS04G111132,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SCS04G111132,2018.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SCS04G111132,2019.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Recurrent taxes on net worth,,,
GFSA.SCS04G111133,2009.06,1,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SCS04G111133,2010.06,2,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SCS04G111133,2011.06,2,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SCS04G111133,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SCS04G111133,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SCS04G111133,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SCS04G111133,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SCS04G111133,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SCS04G111133,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SCS04G111133,2018.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SCS04G111133,2019.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,"Estate, inheritence, and gift taxes",,,
GFSA.SCS04G111134,2009.06,0,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SCS04G111134,2010.06,0,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SCS04G111134,2011.06,0,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SCS04G111134,2012.06,0,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SCS04G111134,2013.06,0,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SCS04G111134,2014.06,0,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SCS04G111134,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SCS04G111134,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SCS04G111134,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SCS04G111134,2018.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SCS04G111134,2019.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Taxes on financial and capital transactions,,,
GFSA.SCS04G111135,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other non-recurrent taxes on property,,,
GFSA.SCS04G111135,2010.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other non-recurrent taxes on property,,,
GFSA.SCS04G111135,2011.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other non-recurrent taxes on property,,,
GFSA.SCS04G111135,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Taxation Revenue, Taxes on Property",Taxes on property,Other non-recurrent taxes on property,,,
