Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
GFSA.SGS01G03210,2011.06,19245,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Employee expenses,,,,
GFSA.SGS01G03210,2012.06,19886,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Employee expenses,,,,
GFSA.SGS01G03210,2013.06,20319,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Employee expenses,,,,
GFSA.SGS01G03210,2014.06,20886,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Employee expenses,,,,
GFSA.SGS01G03210,2015.06,21726,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Employee expenses,,,,
GFSA.SGS01G03210,2016.06,22404,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Employee expenses,,,,
GFSA.SGS01G03210,2017.06,23352,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Employee expenses,,,,
GFSA.SGS01G03210,2018.06,24474,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Employee expenses,,,,
GFSA.SGS01G03210,2019.06,26469,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Employee expenses,,,,
GFSA.SGS01G03220,2009.06,10693,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Purchases of goods and services,,,,
GFSA.SGS01G03220,2010.06,11041,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Purchases of goods and services,,,,
GFSA.SGS01G03220,2011.06,11654,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Purchases of goods and services,,,,
GFSA.SGS01G03220,2012.06,11923,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Purchases of goods and services,,,,
GFSA.SGS01G03220,2013.06,11827,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Purchases of goods and services,,,,
GFSA.SGS01G03220,2014.06,12341,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Purchases of goods and services,,,,
GFSA.SGS01G03220,2015.06,12698,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Purchases of goods and services,,,,
GFSA.SGS01G03220,2016.06,13399,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Purchases of goods and services,,,,
GFSA.SGS01G03220,2017.06,14255,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Purchases of goods and services,,,,
GFSA.SGS01G03220,2018.06,14998,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Purchases of goods and services,,,,
GFSA.SGS01G03220,2019.06,16348,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Purchases of goods and services,,,,
GFSA.SGS01G03240,2009.06,2627,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Interest expense,,,,
GFSA.SGS01G03240,2010.06,2889,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Interest expense,,,,
GFSA.SGS01G03240,2011.06,3744,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Interest expense,,,,
GFSA.SGS01G03240,2012.06,4112,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Interest expense,,,,
GFSA.SGS01G03240,2013.06,4315,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Interest expense,,,,
GFSA.SGS01G03240,2014.06,4129,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Interest expense,,,,
GFSA.SGS01G03240,2015.06,4332,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Interest expense,,,,
GFSA.SGS01G03240,2016.06,4230,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Interest expense,,,,
GFSA.SGS01G03240,2017.06,4267,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Interest expense,,,,
GFSA.SGS01G03240,2018.06,4241,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Interest expense,,,,
GFSA.SGS01G03240,2019.06,4295,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Interest expense,,,,
GFSA.SGS01G03270,2009.06,28887,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Social benefits,,,,
