SER_REF,TIME_REF,DATA_VAL,STATUS,UNITS,Subject,Group,Series_title_1
CPIM.SE9041F,2018.02,1428,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_national
CPIM.SE9041F,2018.03,1435,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_national
CPIM.SE9041F,2018.04,1445,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_national
CPIM.SE9041F,2018.05,1450,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_national
CPIM.SE9041F,2018.06,1448,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_national
CPIM.SE9041F,2018.07,1440,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_national
CPIM.SE9041F,2018.08,1442,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_national
CPIM.SE9041F,2018.09,1448,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_national
CPIM.SE9041F,2018.1,1467,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_national
CPIM.SE9041F,2018.11,1469,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_national
CPIM.SE9041F,2018.12,1472,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_national
CPIM.SE9041F,2019.01,1467,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_national
CPIM.SE9041F,2019.02,1492,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_national
CPIM.SE9041F,2019.03,1507,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_national
CPIM.SE9041F,2019.04,1509,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_national
CPIM.SE9041F,2019.05,1506,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_national
CPIM.SE9041F,2019.06,1504,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_national
CPIM.SE9041F,2019.07,1493,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_national
CPIM.SE9041F,2019.08,1504,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_national
CPIM.SE9041F,2019.09,1508,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_national
CPIM.SE9041F,2019.1,1498,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_national
CPIM.SE9041F,2019.11,1535,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_national
CPIM.SE9041F,2019.12,1524,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_national
CPIM.SE9041F,2020.01,1524,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_national
CPIM.SE9041F,2020.02,1527,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_national
CPIM.SE9041F,2020.03,1539,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_national
CPIM.SE9041S,2006.11,1000,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2006.12,1002,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2007.01,1006,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2007.02,1010,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2007.03,1015,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2007.04,1019,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2007.05,1023,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2007.06,1026,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2007.07,1030,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2007.08,1034,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2007.09,1037,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2007.1,1041,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2007.11,1045,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2007.12,1049,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2008.01,1052,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2008.02,1057,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2008.03,1063,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2008.04,1068,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2008.05,1073,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2008.06,1076,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2008.07,1080,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2008.08,1083,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2008.09,1085,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2008.1,1087,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2008.11,1089,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2008.12,1090,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2009.01,1091,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2009.02,1092,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2009.03,1095,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2009.04,1096,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2009.05,1097,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2009.06,1098,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2009.07,1098,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2009.08,1099,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2009.09,1100,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2009.1,1100,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2009.11,1101,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2009.12,1102,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2010.01,1103,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2010.02,1104,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2010.03,1107,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2010.04,1109,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2010.05,1111,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2010.06,1111,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2010.07,1113,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2010.08,1114,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2010.09,1115,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2010.1,1117,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2010.11,1118,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2010.12,1120,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2011.01,1122,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2011.02,1125,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2011.03,1128,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2011.04,1131,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2011.05,1135,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2011.06,1136,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2011.07,1138,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2011.08,1140,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2011.09,1143,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2011.1,1145,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2011.11,1147,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2011.12,1149,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2012.01,1151,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2012.02,1154,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2012.03,1158,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2012.04,1161,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2012.05,1164,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2012.06,1167,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2012.07,1170,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2012.08,1173,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2012.09,1176,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2012.1,1179,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2012.11,1181,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2012.12,1183,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2013.01,1187,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2013.02,1190,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2013.03,1193,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2013.04,1196,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2013.05,1200,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2013.06,1202,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2013.07,1205,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2013.08,1207,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2013.09,1210,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2013.1,1213,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2013.11,1217,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2013.12,1219,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2014.01,1222,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2014.02,1225,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2014.03,1228,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2014.04,1231,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2014.05,1234,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2014.06,1236,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2014.07,1239,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2014.08,1241,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2014.09,1244,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2014.1,1247,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2014.11,1250,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2014.12,1253,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2015.01,1256,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2015.02,1260,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2015.03,1265,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2015.04,1269,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2015.05,1272,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2015.06,1276,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2015.07,1279,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2015.08,1282,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2015.09,1285,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2015.1,1289,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2015.11,1292,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2015.12,1295,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2016.01,1298,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2016.02,1303,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2016.03,1307,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2016.04,1311,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2016.05,1316,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2016.06,1318,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2016.07,1321,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2016.08,1325,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2016.09,1329,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2016.1,1333,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2016.11,1337,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2016.12,1340,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2017.01,1343,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2017.02,1347,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2017.03,1353,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2017.04,1356,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2017.05,1361,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2017.06,1364,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2017.07,1368,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2017.08,1371,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2017.09,1374,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2017.1,1377,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2017.11,1379,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2017.12,1381,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2018.01,1384,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2018.02,1387,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2018.03,1391,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2018.04,1396,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2018.05,1400,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2018.06,1405,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2018.07,1408,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2018.08,1411,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2018.09,1414,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2018.1,1418,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2018.11,1422,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2018.12,1425,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2019.01,1430,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2019.02,1433,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2019.03,1438,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2019.04,1443,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2019.05,1448,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2019.06,1451,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2019.07,1455,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2019.08,1459,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2019.09,1462,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2019.1,1465,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2019.11,1468,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2019.12,1473,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2020.01,1477,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2020.02,1482,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
CPIM.SE9041S,2020.03,1487,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_stock_national
